pr_name,pr_base_branch,build_id,build_timestamp,trunk_sha_timestamp_sec,build_head_sha,trunk_sha,trunk_sha_source
PR-1825,main,1,1707895617,,ce790689d2589ce908916246cdb260bb7994862c,fb612cf024dc3254af7ba31e86da2d64189de72b,build_log
PR-1826,main,1,1710753495,,5ad710722c38bd3f1b0487a584c8dfd71d5f7931,0068a686a44514c3bb16d92a7be2cdb21a7e2662,build_log
PR-1828,main,1,1711635182,,b233719546aabb490feb1750236b43de8eb19ef4,72dfd610a6b02f404292d9c4fb030f85887cc6b7,build_log
PR-1831,main,1,1711637015,,03354d2635441d19ff762e217348f798a19cc983,72dfd610a6b02f404292d9c4fb030f85887cc6b7,build_log
PR-1832,main,1,1711637331,,e0554629f088800d06aac7b42e18f713b3ae4213,72dfd610a6b02f404292d9c4fb030f85887cc6b7,build_log
PR-1833,main,1,1711637340,,f00ebd97c9382787b5b2c72663804a869097a897,72dfd610a6b02f404292d9c4fb030f85887cc6b7,build_log
PR-1834,main,1,1711637436,,ecde04e125a921628648ea8d5c02a2e35f6899d4,72dfd610a6b02f404292d9c4fb030f85887cc6b7,build_log
PR-1836,main,1,1711779593,,5d55a981fdf2e45c20dd11ae009db8f0a1ce5984,d9e18e39dd73324b5b44812b5108e483438245b1,build_log
PR-1837,main,1,1711779660,,60d8fda23c209360d185f2e8611ce7f0f27a4ffc,d9e18e39dd73324b5b44812b5108e483438245b1,build_log
PR-1838,main,1,1711779853,,e9def96371a11291b7a4a164fc15ccb0e9aec4a6,d9e18e39dd73324b5b44812b5108e483438245b1,build_log
PR-1839,main,1,1711779933,,dc1167231e6246089ba3b6e2bf82c54758e7acf4,d9e18e39dd73324b5b44812b5108e483438245b1,build_log
PR-1841,main,1,1712136955,,089345083c3253fce81a0aea222ebbdc138cda38,cbf0869addeb59a1a2f4c1c2578032cabe205cde,build_log
PR-1842,main,1,1712144610,,a6b55c4a7748a53abe5f235dfe261615c5d34867,3d8364bb6b65cbc8eca965af2f2663a23429e7e8,build_log
PR-1840,main,8,1712472512,,606dcbf395bdecf451f92172287b46ae14ce4eff,56b612b2045cf420eae1b506db44fe438da2f4f7,build_log
PR-1844,main,1,1712604210,,fb9933603d7512d99502c500b4af82ebcea6abff,21dca2b3bd3f2146cbba63dbcde7520cdad92d5f,build_log
PR-1846,main,1,1718518794,,09885396d579fe24a3b2d95764e3568a22567c2d,694ead5d5993adae08333b1d9d6d634b18aa6a98,build_log
PR-1848,main,1,1718519646,,cf9ae21042630e73971ca213c82366328eacc8b0,694ead5d5993adae08333b1d9d6d634b18aa6a98,build_log
PR-1849,main,1,1718519716,,2377e89101b777dca3cb7104ba2945d38d052ded,694ead5d5993adae08333b1d9d6d634b18aa6a98,build_log
PR-1847,main,2,1718620811,,58b83b7f7ba0a751a78c023d163731edd44b8b21,054bc0ce107e76e0c06de889091b62cee18da2ca,build_log
PR-1852,main,1,1719521340,,54c3aa0ea7ad056e570c25d59f7cb16cd15ebd23,82272ea20f1acdb3729a8ab9155124b731454979,build_log
PR-1851,main,5,1720002146,,3010797e07d0eedf13d1610857986331167eaaf8,b96d2cc02c233e7cabd6244ba3451410e0eda522,build_log
PR-1853,main,2,1720171722,,eed18d7d1d089fdc1b9b2c101ae1419e9d911342,b96d2cc02c233e7cabd6244ba3451410e0eda522,build_log
PR-1854,main,1,1720399540,,b7bc7467d2ff11b15d5bd56c87661103a3f278a0,b96d2cc02c233e7cabd6244ba3451410e0eda522,build_log
PR-1855,main,3,1720536974,,e06c154739ac66b321d49040c24c94f39d066e10,b70c4d5f556eb3eb74be4ad78c569543f324b726,build_log
PR-1858,karaf-4.4.x,1,1721183044,,ca2db24b3eb3891f85eafad5dec9007c6c922405,8d5a510d2b391aae2a48cdc97455ace3d34eb55a,build_log
PR-1859,main,1,1721785901,,440a201b73873acd73cd7592e4a35035bfabc007,efdf64d27afddcfa04e15916aba11581e5acfab4,build_log
PR-1860,main,1,1721786009,,fc6fbbec50935947316d8ad6a99dfd0534a1aa76,efdf64d27afddcfa04e15916aba11581e5acfab4,build_log
PR-1862,main,1,1725354500,,c24ebeef9bd55566e25c73f14f3386a57c9d82c8,efdf64d27afddcfa04e15916aba11581e5acfab4,build_log
PR-1864,main,1,1727375158,,4ecab5bce80db453577ac161ed3eb481ae362173,e9b9c973569596c8931cc4e8f7d62744d9c3ede5,build_log
PR-1866,main,1,1727772217,,ede5ee8a5eb11ec40f039438cc93b9db5786baad,e9b9c973569596c8931cc4e8f7d62744d9c3ede5,build_log
PR-1867,main,1,1727774987,,a67eba4cb671aa8711f90123247d4b37f284a49c,e9b9c973569596c8931cc4e8f7d62744d9c3ede5,build_log
PR-1868,main,1,1727795537,,af92a0685a9207c111b554c15a710c9b3bd0303b,72859c04c13f3c1b520bf8730e3a4f3b5b984527,build_log
PR-1870,main,1,1727861153,,35c0b4f7007d00ea6c2eaac4ec2c1e9b3ee60f48,85fbcc1e22420efe33a7c123224b852dcc35c51e,build_log
PR-1871,main,1,1727861224,,0dd96ed5342cd7ecef3aaba0d1214115d222317a,85fbcc1e22420efe33a7c123224b852dcc35c51e,build_log
PR-1873,main,1,1729166722,,f3b4c5eee0679c247173dcf44134d4e904e6973e,8fc49a4180a53f585248272e38c5a5c597078547,build_log
PR-1874,main,1,1729193601,,5a80f254c97de614221d87f01a797af8c1670e4e,8fc49a4180a53f585248272e38c5a5c597078547,build_log
PR-1876,main,1,1729245094,,cba90df947e32c0c096d4228d594f33589b338fb,dff20591072d40c07bb1846e6f3332e4698bdb0a,build_log
PR-1878,main,1,1729332353,,e5e2ad2d999bcbed3824870997a9a7f82285bc5d,dff20591072d40c07bb1846e6f3332e4698bdb0a,build_log
PR-1875,main,4,1730126969,,8c2c8f4185b39e73648515bb4daa81403f20e210,f127ede30841376f0196e19d0a2b6bc6887487ff,build_log
PR-1880,main,1,1730181419,,0ba29ae746888468274b85710bc5cdaab9cd2abb,5a8d99f8c7ae651eab830687f537b4e24cbce228,build_log
PR-1882,main,1,1730990044,,591ee9c51fbf2335777c19d7c823b18e78cba141,a8d990102fd5181bcb8e23ef8fe06a5782db9d0a,build_log
PR-1883,main,1,1730991187,,2c8c32c301201c7586ec01ec2c39824404a1e052,a8d990102fd5181bcb8e23ef8fe06a5782db9d0a,build_log
PR-1885,main,1,1732735258,,5fe35309634de4ac216862c49a266634a8fdebeb,a8d990102fd5181bcb8e23ef8fe06a5782db9d0a,build_log
PR-1886,karaf-4.4.x,1,1732735674,,089fecec7508597c9f9ff61c2939195af08d0af2,adff3062444832856ec9f88b29134aaa97591fd2,build_log
PR-1887,main,1,1734448208,,9b513410cd5a4d35161860ba16e0d37dd35abebe,79fc01225ca636ea1cb49d020e5b8017b5ab8a1e,build_log
PR-1889,main,1,1734614870,,5596f439f34746e5671e08e845fb337a9b197954,7df461c107dcae5352d8b169cd1ce298b8405d46,build_log
PR-1891,main,1,1734619034,,02135ef81c26d2761c047f195ff879f11e82440c,7df461c107dcae5352d8b169cd1ce298b8405d46,build_log
PR-1892,main,1,1734619111,,396f55e6ba32ddd7d7b9ed3fbc09326c62318472,7df461c107dcae5352d8b169cd1ce298b8405d46,build_log
PR-1888,main,2,1734688423,,7b88436f36baebd99d75c1714618e283fadf0681,a0ca22e86bcbb27bf0cdda7aa32b4010668f952b,build_log
PR-1890,main,5,1734762492,,5600f39854fc47d840f913988343ace2546b82bd,a0ca22e86bcbb27bf0cdda7aa32b4010668f952b,build_log
PR-1894,main,2,1734762707,,69fcb6848e65bacd0c338d0ccfd786c273f07c5f,ffe708c6a44b4b2bf0175aa4a5c110c39f59dd8b,build_log
PR-1893,main,4,1735838669,,b27a93a19ebb7be3ad93dcc67a36bed18df5bc4a,65a813357c0a777e9a1dda700c58f01506d709b2,build_log
PR-1881,main,8,1735884755,,b92848e0700394b802c91b62f27102cec01baa0c,65a813357c0a777e9a1dda700c58f01506d709b2,build_log
PR-1895,main,1,1735887851,,b8a0e2def625794cb3febdfc32f7a0c583060b67,c5160297b2651d8f437d05470891c5eb8c1495a4,build_log
PR-1896,main,1,1735888817,,62a6cb2192edea9bce20abc24b179308109c1c04,c5160297b2651d8f437d05470891c5eb8c1495a4,build_log
PR-1898,main,2,1736002533,,bbdb3a614c92556913010cdbad8ef483a72e1b6a,e7d3cd063a8e2e7cf91404c84ae23d18f2b4bdb4,build_log
PR-1899,main,1,1736002670,,06e8c6c195bf909addbb26beea0d1721b8d19709,e7d3cd063a8e2e7cf91404c84ae23d18f2b4bdb4,build_log
PR-1900,main,1,1736002894,,8d5b60cdc7b8a3f4636a80ba25f93674cddae037,e7d3cd063a8e2e7cf91404c84ae23d18f2b4bdb4,build_log
PR-1901,main,1,1736004281,,2336bed945fc5cd2d03b78d89e415874d10784bf,e7d3cd063a8e2e7cf91404c84ae23d18f2b4bdb4,build_log
PR-1902,main,1,1736004546,,6adb9377df7982dba55bf2e47794d270e17a74c1,e7d3cd063a8e2e7cf91404c84ae23d18f2b4bdb4,build_log
PR-1903,main,1,1736004691,,0e77f9f0e4c059167561a14da4e9465921421736,e7d3cd063a8e2e7cf91404c84ae23d18f2b4bdb4,build_log
PR-1904,main,1,1736090131,,8268f39abca56d5e7049420e1812417a31010365,4766d111912bc35409f25bf29759b319c96d5946,build_log
PR-1907,main,1,1736090131,,03a5aa6bf6db7b65a98cd3e968081d30c608c4f3,4766d111912bc35409f25bf29759b319c96d5946,build_log
PR-1908,main,1,1736090131,,9705c1af6db4507116bb10b25541fcc8d1a959ed,4766d111912bc35409f25bf29759b319c96d5946,build_log
PR-1910,main,1,1736090131,,a252a0c94164e8e0b0212042a8665627ba26264d,4766d111912bc35409f25bf29759b319c96d5946,build_log
PR-1913,main,1,1736090131,,d59900739f12af9b686ac3265abe158116cd5424,4766d111912bc35409f25bf29759b319c96d5946,build_log
PR-1911,main,1,1736090131,,ec826c13543f6d6c893fb42aff37e27d2d77c6d1,4766d111912bc35409f25bf29759b319c96d5946,build_log
PR-1905,main,2,1736099340,,af0faf99eaff2621e3d941414dff683dac9cef0f,d172d256835e07c86adfbb14658b546cbf09b1c9,build_log
PR-1906,main,2,1736099410,,e9bcd78f95f2c4af2624a215d007d775d5c55611,d172d256835e07c86adfbb14658b546cbf09b1c9,build_log
PR-1909,main,2,1736099432,,1a2f118864f1d558487eefda1fecabad157a7f5f,d172d256835e07c86adfbb14658b546cbf09b1c9,build_log
PR-1912,main,2,1736099460,,4f82773da690e1c550277c26345c5798f80a3c1b,d172d256835e07c86adfbb14658b546cbf09b1c9,build_log
PR-1914,main,1,1736099547,,1d3e1be623a93bc30cb5f718ae92c46b31ac4f09,d172d256835e07c86adfbb14658b546cbf09b1c9,build_log
PR-1915,main,1,1736099617,,5700d50d68f4b8c3269dceddd2591943d95ff07e,d172d256835e07c86adfbb14658b546cbf09b1c9,build_log
PR-1916,main,1,1736099687,,a2f77b21053be1f833c9d01834c7888744791e8a,d172d256835e07c86adfbb14658b546cbf09b1c9,build_log
PR-1917,main,1,1736099784,,3195f4986dc05e922f48ac27d52fa6c74b60789c,d172d256835e07c86adfbb14658b546cbf09b1c9,build_log
PR-1921,main,1,1736455943,,570ede10eb5c9e24f7d71cf2cbf380b81cb7aff6,fcf0e6898419de4e13b412ba5f42051a501d9f69,build_log
PR-1922,main,1,1736579474,,5dc767b60c339c7acd4927c1a4b5249b2b5a2455,b60288a08e4c66f4aca620130f83c25e58f10856,build_log
PR-1923,main,1,1736581582,,6ae09baf08b5e99e775a6b7be54df2b9c5a72466,b60288a08e4c66f4aca620130f83c25e58f10856,build_log
PR-1925,main,1,1736780762,,3911b3920faf8311e1e26aee44789e3d26abb5d0,60ccfae0cda55b9da62fdfeeed1c3d8f348db7ed,build_log
PR-1926,karaf-4.4.x,1,1737023974,,fa4ab124df96fe256e6428ad7d15331174835820,788a06a8894cda168bf09224bdc9f4be84f41c3e,build_log
PR-1927,main,1,1737034314,,4ca23a6aeaaa4a60fc80f6c067f8ef308a46c9e3,04555d219a81c3e64233092f593158c1d441491b,build_log
PR-1929,main,2,1737088366,,fc11e441567b7f712e95678fbe18dba57220c799,21a4f97abc4a471492eb2d8b229a3d701981ffb0,build_log
PR-1928,main,2,1737090353,,4dd1d53e4e66d552b26355ff2ac9168869ca32a2,a8cf33fd8b87126d996cc0a00def227d0011f144,build_log
PR-1930,main,3,1737097086,,f5c84f2cb36dbe5e5f2c9f8ffedf0c75af89be0c,0a9a916825afa80d2bdad39f60de5df01e0cc7a6,build_log
PR-1931,main,1,1737320773,,a3ab61c194ae62ee86c1ab41dea55f758697634c,2848bc21cb78ff405da9e219a86d19fc9ef9be03,build_log
PR-1932,main,1,1737525028,,f0c2b0c0a9e0049cab99292f70f5b7c5dfbad10e,ff3a777b4d746ad24aa160d1fc4def1e0b3a888e,build_log
PR-1933,main,1,1737654309,,f597989e603ae58d6082ff4521f1381348c6acc0,ff3a777b4d746ad24aa160d1fc4def1e0b3a888e,build_log
PR-1936,main,2,1745448243,,6d1c155d373eea1f07881fe4277e4d4774a8b388,ad427cd12543dc78e095bbaa4608d7ca3d5ea4d8,build_log
PR-1937,main,1,1745532176,,e62f7cb4c4001421ad6128e731622b202feed88e,ad427cd12543dc78e095bbaa4608d7ca3d5ea4d8,build_log
